ID_MATERIELINFO,TYPE,MODELE,GES
NewYork_MATERIEL_INFO_202406266,PC fixe sans ecran,Mac pro,0.9
NewYork_MATERIEL_INFO_202406267,PC portable, ,0.26
NewYork_MATERIEL_INFO_202406268,PC portable, ,0.26
NewYork_MATERIEL_INFO_202406269, ,Wyse thin client,0.069
NewYork_MATERIEL_INFO_2024062610,PC fixe sans ecran,PC Fixe (moy),0.3
Shanghai_MATERIEL_INFO_202406260, ,Moyenne 14/15pouces,0.294
Shanghai_MATERIEL_INFO_202406261,PC portable,Latitude 3xxx,0.22
BERLIN_MATERIEL_INFO_202406270,Smartphone,modèle par défaut,0.063
Paris_MATERIEL_INFO_202406270, ,MacBook air retina,0.176
Paris_MATERIEL_INFO_202406271,Station d'accueil,modèle par défaut,0.026
LONDON_MATERIEL_INFO_202406270, ,OMEN ,0.29
LONDON_MATERIEL_INFO_202406271,Vidéo projecteur,Pour amphi,0.2
LONDON_MATERIEL_INFO_202406272, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202406270,Disque dur,modèle par défaut,0.01
LA_MATERIEL_INFO_202406271,Disque dur, ,0.01
LA_MATERIEL_INFO_202406272,PC portable,Chromebook 11-13pouces,0.175
LA_MATERIEL_INFO_202406273,Serveur,Modèle par défaut,1.3
LA_MATERIEL_INFO_202406274, ,MacBook air pre-retina,0.31
LA_MATERIEL_INFO_202406275,imprimante,Laser A3 (40-99kg),0.96
NewYork_MATERIEL_INFO_202406270,PC fixe sans ecran,Precision tower 5xxx,0.44
NewYork_MATERIEL_INFO_202406271,PC portable,Moyenne 13pouces,0.25
NewYork_MATERIEL_INFO_202406272,PC fixe sans ecran,Optiplex tower,0.26
NewYork_MATERIEL_INFO_202406273,PC fixe tout-en-un, ,0.352
NewYork_MATERIEL_INFO_202406274,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202406275,PC portable,Moyenne 13pouces,0.25
NewYork_MATERIEL_INFO_202406276,PC portable,ProBook ,0.226
NewYork_MATERIEL_INFO_202406277,PC portable,MacBook pro 15/16pouces,0.33
NewYork_MATERIEL_INFO_202406278,imprimante,modèle par défaut,0.5
NewYork_MATERIEL_INFO_202406279,Disque dur,modèle par défaut,0.01
Shanghai_MATERIEL_INFO_202406270, ,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202406271,PC fixe sans ecran,Precision tower 3xxx,0.285
Shanghai_MATERIEL_INFO_202406272,PC fixe tout-en-un,iMac 21pouces,0.29
Shanghai_MATERIEL_INFO_202406273, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202406274,imprimante,Laser A3 (40-99kg),0.96
Shanghai_MATERIEL_INFO_202406275,PC portable,Moyenne 14/15pouces,0.294
Shanghai_MATERIEL_INFO_202406276,PC portable,Latitude 7xxx,0.264
Shanghai_MATERIEL_INFO_202406277,PC fixe sans ecran,Precision tower 5xxx,0.44
Shanghai_MATERIEL_INFO_202406278,PC fixe sans ecran,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202406279,Tablette,modèle par défaut,0.15
Shanghai_MATERIEL_INFO_2024062710,Vidéo projecteur,Pour salle,0.15
BERLIN_MATERIEL_INFO_202406280,Ecran,modèle par défaut,0.43
BERLIN_MATERIEL_INFO_202406281, ,Latitude 7xxx,0.264
BERLIN_MATERIEL_INFO_202406282,PC portable,MacBook pro 13pouces,0.256
BERLIN_MATERIEL_INFO_202406283, ,Moyenne 17pouces,0.365
Paris_MATERIEL_INFO_202406280,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_202406281,PC portable,MacBook air,0.25
Paris_MATERIEL_INFO_202406282, ,ZBook Studio,0.379
Paris_MATERIEL_INFO_202406283,PC portable,Precision 3xxx,0.266
Paris_MATERIEL_INFO_202406284, ,Latitude 7xxx,0.264
Paris_MATERIEL_INFO_202406285,PC fixe sans ecran,Mac mini,0.27
Paris_MATERIEL_INFO_202406286, ,Laser à poser (<40kg),0.43
Paris_MATERIEL_INFO_202406287, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202406288,imprimante,modèle par défaut,0.5
LONDON_MATERIEL_INFO_202406280, ,Chromebook 11-13pouces,0.175
LONDON_MATERIEL_INFO_202406281,PC portable,Moyenne 14/15pouces,0.294
LONDON_MATERIEL_INFO_202406282, ,iMac pro,0.7000000000000001
LONDON_MATERIEL_INFO_202406283,PC portable,Precision 5xxx,0.28
LONDON_MATERIEL_INFO_202406284,souris,modèle par défaut,0.005
LONDON_MATERIEL_INFO_202406285,Vidéo projecteur,Pour amphi,0.2
LONDON_MATERIEL_INFO_202406286,PC portable, ,0.26
LONDON_MATERIEL_INFO_202406287,PC portable,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_202406288,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
LONDON_MATERIEL_INFO_202406289,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202406280,imprimante,modèle par défaut,0.5
LA_MATERIEL_INFO_202406281,PC portable, ,0.26
LA_MATERIEL_INFO_202406282,Disque dur,modèle par défaut,0.01
LA_MATERIEL_INFO_202406284, ,Latitude 7xxx,0.264
LA_MATERIEL_INFO_202406285,Tablette,modèle par défaut,0.15
LA_MATERIEL_INFO_202406286,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202406280, ,Mac mini,0.27
NewYork_MATERIEL_INFO_202406281, ,EliteBook 10xx,0.223
Shanghai_MATERIEL_INFO_202406280, ,Z,0.409
Shanghai_MATERIEL_INFO_202406281,Vidéo projecteur, ,0.094
Shanghai_MATERIEL_INFO_202406282,PC portable,Victus,0.267
Shanghai_MATERIEL_INFO_202406283,imprimante,Laser à poser (<40kg),0.43
Shanghai_MATERIEL_INFO_202406284,PC fixe sans ecran,Optiplex small,0.24
Shanghai_MATERIEL_INFO_202406285, ,Wyse thin client,0.069
Shanghai_MATERIEL_INFO_202406286,PC portable,ProBook ,0.226
Shanghai_MATERIEL_INFO_202406287,PC portable,Moyenne 13pouces,0.25
Shanghai_MATERIEL_INFO_202406288,Vidéo projecteur,Transportable,0.094
Shanghai_MATERIEL_INFO_202406289, ,Optiplex All-in-One 5xxx,0.318
BERLIN_MATERIEL_INFO_202406290,PC portable,Moyenne 17pouces,0.365
Paris_MATERIEL_INFO_202406290, ,Z,0.409
Paris_MATERIEL_INFO_202406291,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_202406292,Ecran,24pouces-31pouces,0.43
Paris_MATERIEL_INFO_202406293,Smartphone,modèle par défaut,0.063
Paris_MATERIEL_INFO_202406294, ,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202406295,PC portable,Moyenne 14/15pouces,0.294
Paris_MATERIEL_INFO_202406296,imprimante,Laser A3 (40-99kg),0.96
Paris_MATERIEL_INFO_202406297, ,Rasberry pi 4,0.015
LONDON_MATERIEL_INFO_202406290,PC portable,Moyenne 14/15pouces,0.294
LONDON_MATERIEL_INFO_202406291,PC fixe sans ecran,Optiplex micro,0.174
LONDON_MATERIEL_INFO_202406292,PC fixe sans ecran,Precision tower 3xxx,0.285
LONDON_MATERIEL_INFO_202406293,imprimante,Laser A3 (>100kg),1.8
LONDON_MATERIEL_INFO_202406294,PC portable,Precision 7xxx,0.304
LONDON_MATERIEL_INFO_202406295,PC portable,MacBook air,0.25
LONDON_MATERIEL_INFO_202406296,PC fixe sans ecran,Optiplex tower,0.26
LONDON_MATERIEL_INFO_202406297,Disque dur,modèle par défaut,0.01
LONDON_MATERIEL_INFO_202406298,PC portable,Victus,0.267
LONDON_MATERIEL_INFO_202406299,PC portable,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_2024062910,PC portable,Moyenne 14/15pouces,0.294
LONDON_MATERIEL_INFO_2024062911,PC portable,MacBook pro 13pouces,0.256
LONDON_MATERIEL_INFO_2024062912,Borne wifi,modèle par défaut,0.01
LA_MATERIEL_INFO_202406290,PC fixe sans ecran,Precision tower 7xxx,0.555
LA_MATERIEL_INFO_202406291,PC fixe sans ecran,EliteDesk DM,0.23
LA_MATERIEL_INFO_202406292, ,Station de travail (moy),0.6
LA_MATERIEL_INFO_202406293,PC fixe tout-en-un,iMac 27pouces retina,0.45
NewYork_MATERIEL_INFO_202406290,Ecran, ,0.43
NewYork_MATERIEL_INFO_202406291, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202406292,Station d'accueil, ,0.026
NewYork_MATERIEL_INFO_202406293,PC fixe sans ecran,modèle par défaut,0.35
NewYork_MATERIEL_INFO_202406294,PC fixe tout-en-un, ,0.352
NewYork_MATERIEL_INFO_202406295,Serveur,Modèle par défaut,1.3
NewYork_MATERIEL_INFO_202406296,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
NewYork_MATERIEL_INFO_202406297,PC portable,EliteBook 8xx,0.29
NewYork_MATERIEL_INFO_202406298, ,EliteBook 8xx,0.29
Shanghai_MATERIEL_INFO_202406290,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
Shanghai_MATERIEL_INFO_202406291,PC fixe tout-en-un,iMac pro,0.7000000000000001
Shanghai_MATERIEL_INFO_202406292,Tablette,modèle par défaut,0.15
Shanghai_MATERIEL_INFO_202406293,PC fixe sans ecran,Rasberry pi 4,0.015
Shanghai_MATERIEL_INFO_202406294, ,ZBook Studio,0.379
Shanghai_MATERIEL_INFO_202406295,Station d'accueil,modèle par défaut,0.026
Shanghai_MATERIEL_INFO_202406296,PC fixe sans ecran,Precision tower 5xxx,0.44
Shanghai_MATERIEL_INFO_202406297,Smartphone,modèle par défaut,0.063
BERLIN_MATERIEL_INFO_202406300,Ecran,jusqu'à 23pouces,0.35
BERLIN_MATERIEL_INFO_202406301,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_202406300,PC portable,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202406301,Ecran,32pouces et plus,0.59
LONDON_MATERIEL_INFO_202406300,PC portable,MacBook air,0.25
LONDON_MATERIEL_INFO_202406301,PC portable,MacBook air,0.25
LONDON_MATERIEL_INFO_202406302,PC portable, ,0.26
LONDON_MATERIEL_INFO_202406303,PC portable,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_202406304,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
LONDON_MATERIEL_INFO_202406305,PC fixe sans ecran,ZHAN,0.264
LONDON_MATERIEL_INFO_202406306,PC fixe tout-en-un,modèle par défaut,0.352
LONDON_MATERIEL_INFO_202406307, ,Latitude 5xxx,0.3
LONDON_MATERIEL_INFO_202406308,PC fixe sans ecran,Station de travail (moy),0.6
LONDON_MATERIEL_INFO_202406309,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_2024063010,PC fixe tout-en-un,modèle par défaut,0.352
LONDON_MATERIEL_INFO_2024063011, ,Wyse thin client,0.069
LONDON_MATERIEL_INFO_2024063012,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LA_MATERIEL_INFO_202406301,PC portable,Latitude 7xxx,0.264
LA_MATERIEL_INFO_202406303,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
LA_MATERIEL_INFO_202406304,PC portable,Chromebook 11-13pouces,0.175
LA_MATERIEL_INFO_202406305,PC fixe sans ecran,EliteDesk DM,0.23
NewYork_MATERIEL_INFO_202406300,PC fixe sans ecran,Station de travail (moy),0.6
NewYork_MATERIEL_INFO_202406301, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202406302,Vidéo projecteur,Transportable,0.094
NewYork_MATERIEL_INFO_202406303, ,ZBook Studio,0.379
Shanghai_MATERIEL_INFO_202406300,PC fixe tout-en-un,modèle par défaut,0.352
Shanghai_MATERIEL_INFO_202406301,PC fixe sans ecran,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202406302, ,EliteBook 6xx,0.175
Shanghai_MATERIEL_INFO_202406303, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202406304, ,Latitude 3xxx,0.22
Shanghai_MATERIEL_INFO_202406305,PC fixe sans ecran,EliteDesk DM,0.23
Shanghai_MATERIEL_INFO_202406306,PC fixe sans ecran,ZHAN,0.264
Shanghai_MATERIEL_INFO_202406307,Vidéo projecteur,Pour salle,0.15
Shanghai_MATERIEL_INFO_202406308, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202406309,souris,modèle par défaut,0.005
Shanghai_MATERIEL_INFO_2024063010, ,Latitude 7xxx,0.264
Shanghai_MATERIEL_INFO_2024063011,PC portable,Precision 3xxx,0.266
BERLIN_MATERIEL_INFO_202407010, ,Mac pro,0.9
BERLIN_MATERIEL_INFO_202407011,PC fixe sans ecran,Mac pro,0.9
BERLIN_MATERIEL_INFO_202407012,PC fixe sans ecran,Mac mini,0.27
BERLIN_MATERIEL_INFO_202407013,PC fixe sans ecran,Precision tower 7xxx,0.555
Paris_MATERIEL_INFO_202407010, ,EliteBook 8xx,0.29
Paris_MATERIEL_INFO_202407011, ,OMEN ,0.29
Paris_MATERIEL_INFO_202407012,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202407013,PC portable,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202407014, ,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202407015,PC fixe sans ecran,PC Fixe (moy),0.3
Paris_MATERIEL_INFO_202407016,PC fixe sans ecran,Rasberry pi 4,0.015
Paris_MATERIEL_INFO_202407017,PC fixe sans ecran,PC Fixe (moy),0.3
Paris_MATERIEL_INFO_202407018,Telephone IP,modèle par défaut,0.017
Paris_MATERIEL_INFO_202407019,Disque dur,modèle par défaut,0.01
Paris_MATERIEL_INFO_2024070110,Telephone IP,modèle par défaut,0.017
LONDON_MATERIEL_INFO_202407010,PC portable,modèle par défaut,0.26
LONDON_MATERIEL_INFO_202407011, ,Precision tower 3xxx,0.285
LONDON_MATERIEL_INFO_202407012,PC portable,Precision 7xxx,0.304
LONDON_MATERIEL_INFO_202407013,clavier,modèle par défaut,0.024
LONDON_MATERIEL_INFO_202407014, ,Modèle par défaut,1.3
LONDON_MATERIEL_INFO_202407015,PC portable,OMEN ,0.29
LONDON_MATERIEL_INFO_202407016,PC portable,Precision 5xxx,0.28
LONDON_MATERIEL_INFO_202407017,PC fixe sans ecran,Mac mini,0.27
LA_MATERIEL_INFO_202407010,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
LA_MATERIEL_INFO_202407011, ,Serveur de stockage,2.5
LA_MATERIEL_INFO_202407012,PC portable,Chromebook 11-13pouces,0.175
LA_MATERIEL_INFO_202407014,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202407016,PC fixe tout-en-un,iMac 21pouces,0.29
LA_MATERIEL_INFO_202407017,PC portable, ,0.26
LA_MATERIEL_INFO_202407019,imprimante, ,0.5
NewYork_MATERIEL_INFO_202407010,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202407011,PC fixe sans ecran,Precision tower 5xxx,0.44
NewYork_MATERIEL_INFO_202407012,imprimante,Laser à poser (<40kg),0.43
Shanghai_MATERIEL_INFO_202407010,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Shanghai_MATERIEL_INFO_202407011,PC portable,ZBook Studio,0.379
Shanghai_MATERIEL_INFO_202407012,Vidéo projecteur,Pour salle,0.15
Shanghai_MATERIEL_INFO_202407013, ,MacBook pro 15/16pouces,0.33
Shanghai_MATERIEL_INFO_202407014,PC portable,Precision 3xxx,0.266
Shanghai_MATERIEL_INFO_202407015, ,Optiplex small,0.24
Shanghai_MATERIEL_INFO_202407016,imprimante,Laser A3 (40-99kg),0.96
Shanghai_MATERIEL_INFO_202407017, ,Optiplex All-in-One 5xxx,0.318
BERLIN_MATERIEL_INFO_202407020,PC portable,MacBook pro 13pouces,0.256
BERLIN_MATERIEL_INFO_202407021, ,ZBook Studio,0.379
BERLIN_MATERIEL_INFO_202407022, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202407020,imprimante,Laser à poser (<40kg),0.43
Paris_MATERIEL_INFO_202407021,souris,modèle par défaut,0.005
Paris_MATERIEL_INFO_202407022, ,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202407023,PC portable,ProBook ,0.226
Paris_MATERIEL_INFO_202407024,PC portable,Chromebook 14-15pouces,0.17
Paris_MATERIEL_INFO_202407025, ,MacBook air pre-retina,0.31
Paris_MATERIEL_INFO_202407026,Telephone IP,modèle par défaut,0.017
Paris_MATERIEL_INFO_202407027, ,Optiplex tower,0.26
Paris_MATERIEL_INFO_202407028,PC portable,Chromebook 11-13pouces,0.175
Paris_MATERIEL_INFO_202407029, ,Moyenne 17pouces,0.365
Paris_MATERIEL_INFO_2024070210, ,EliteBook 6xx,0.175
Paris_MATERIEL_INFO_2024070211,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_2024070212,PC portable,MacBook pro 13pouces,0.256
LONDON_MATERIEL_INFO_202407020, ,Serveur de stockage,2.5
LA_MATERIEL_INFO_202407020,Serveur,Noeud de calcul,1.3
NewYork_MATERIEL_INFO_202407020,PC fixe sans ecran,Mac pro,0.9
NewYork_MATERIEL_INFO_202407021,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202407022, ,Precision 5xxx,0.28
NewYork_MATERIEL_INFO_202407023,imprimante,Laser A3 (>100kg),1.8
NewYork_MATERIEL_INFO_202407024,imprimante,modèle par défaut,0.5
NewYork_MATERIEL_INFO_202407025, ,Transportable,0.094
NewYork_MATERIEL_INFO_202407026,PC portable,Chromebook 11-13pouces,0.175
NewYork_MATERIEL_INFO_202407027,PC portable,ZBook Studio,0.379
NewYork_MATERIEL_INFO_202407028,PC fixe sans ecran,Precision tower 3xxx,0.285
NewYork_MATERIEL_INFO_202407029,PC portable,MacBook air retina,0.176
NewYork_MATERIEL_INFO_2024070210,Vidéo projecteur,Pour salle,0.15
NewYork_MATERIEL_INFO_2024070211, ,MacBook pro 13pouces,0.256
NewYork_MATERIEL_INFO_2024070212,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
Shanghai_MATERIEL_INFO_202407020,Vidéo projecteur,Transportable,0.094
Shanghai_MATERIEL_INFO_202407021, ,iMac 21pouces,0.29
Shanghai_MATERIEL_INFO_202407022,Serveur,Serveur de stockage,2.5
Shanghai_MATERIEL_INFO_202407023,PC portable,Precision 5xxx,0.28
Shanghai_MATERIEL_INFO_202407024,PC fixe sans ecran,modèle par défaut,0.35
Shanghai_MATERIEL_INFO_202407025,PC fixe sans ecran,ZHAN,0.264
BERLIN_MATERIEL_INFO_202407030,PC portable,MacBook pro 15/16pouces,0.33
BERLIN_MATERIEL_INFO_202407031,PC portable, ,0.26
BERLIN_MATERIEL_INFO_202407032,Disque dur,modèle par défaut,0.01
Paris_MATERIEL_INFO_202407030, ,"EliteDesk (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_202407031,Telephone IP, ,0.017
Paris_MATERIEL_INFO_202407032,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Paris_MATERIEL_INFO_202407033,PC fixe sans ecran,Mac mini,0.27
Paris_MATERIEL_INFO_202407034,PC fixe sans ecran,Mac mini,0.27
LONDON_MATERIEL_INFO_202407030,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_202407031,PC fixe sans ecran,Mac mini,0.27
LONDON_MATERIEL_INFO_202407032,imprimante,Laser A3 (>100kg),1.8
LONDON_MATERIEL_INFO_202407033,PC portable,MacBook pro 15/16pouces,0.33
LONDON_MATERIEL_INFO_202407034,Vidéo projecteur,Pour salle,0.15
LONDON_MATERIEL_INFO_202407035, ,jusqu'à 23pouces,0.35
LONDON_MATERIEL_INFO_202407036,Borne wifi,modèle par défaut,0.01
LONDON_MATERIEL_INFO_202407037,PC portable,Moyenne 14/15pouces,0.294
LONDON_MATERIEL_INFO_202407038, ,Latitude 5xxx,0.3
LONDON_MATERIEL_INFO_202407039,Station d'accueil,modèle par défaut,0.026
LONDON_MATERIEL_INFO_2024070310, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202407030,PC portable,Precision 7xxx,0.304
LA_MATERIEL_INFO_202407032, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202407033,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202407035,PC fixe tout-en-un,iMac 21pouces retina,0.3
NewYork_MATERIEL_INFO_202407030,Tablette, ,0.15
Shanghai_MATERIEL_INFO_202407030,Ecran,24pouces-31pouces,0.43
Shanghai_MATERIEL_INFO_202407031,PC portable,OMEN ,0.29
Shanghai_MATERIEL_INFO_202407032,Vidéo projecteur,Pour amphi,0.2
Shanghai_MATERIEL_INFO_202407033, ,Precision 7xxx,0.304
BERLIN_MATERIEL_INFO_202407040,PC portable,Latitude 5xxx,0.3
BERLIN_MATERIEL_INFO_202407041, ,modèle par défaut,0.3638875
BERLIN_MATERIEL_INFO_202407042,Vidéo projecteur,Pour salle,0.15
Paris_MATERIEL_INFO_202407040,PC fixe sans ecran,Optiplex micro,0.174
Paris_MATERIEL_INFO_202407041,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Paris_MATERIEL_INFO_202407042,PC fixe tout-en-un,iMac 27pouces retina,0.45
LONDON_MATERIEL_INFO_202407040,PC fixe sans ecran,Rasberry pi 4,0.015
LONDON_MATERIEL_INFO_202407041,PC portable,Chromebook 11-13pouces,0.175
LONDON_MATERIEL_INFO_202407042,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_202407043,PC fixe tout-en-un, ,0.352
LONDON_MATERIEL_INFO_202407044,Smartphone,modèle par défaut,0.063
LONDON_MATERIEL_INFO_202407045,Station d'accueil, ,0.026
LA_MATERIEL_INFO_202407040,Ecran,32pouces et plus,0.59
LA_MATERIEL_INFO_202407043,PC portable,ZBook Studio,0.379
LA_MATERIEL_INFO_202407044,imprimante,Laser à poser (<40kg),0.43
NewYork_MATERIEL_INFO_202407040,PC fixe tout-en-un,iMac 21pouces retina,0.3
NewYork_MATERIEL_INFO_202407041,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
NewYork_MATERIEL_INFO_202407042,PC portable,Latitude 3xxx,0.22
NewYork_MATERIEL_INFO_202407043,PC portable,EliteBook 8xx,0.29
NewYork_MATERIEL_INFO_202407044,imprimante,modèle par défaut,0.5
NewYork_MATERIEL_INFO_202407045,Tablette,modèle par défaut,0.15
NewYork_MATERIEL_INFO_202407046,PC fixe sans ecran,Optiplex small,0.24
NewYork_MATERIEL_INFO_202407047,Borne wifi,modèle par défaut,0.01
NewYork_MATERIEL_INFO_202407048,PC fixe tout-en-un,iMac pro,0.7000000000000001
NewYork_MATERIEL_INFO_202407049,Vidéo projecteur,Pour amphi,0.2
NewYork_MATERIEL_INFO_2024070410,PC fixe sans ecran,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202407040,PC fixe tout-en-un,iMac 21pouces retina,0.3
Shanghai_MATERIEL_INFO_202407041, ,Optiplex micro,0.174
BERLIN_MATERIEL_INFO_202407050, ,MacBook pro 15/16pouces,0.33
BERLIN_MATERIEL_INFO_202407051,PC portable,MacBook air,0.25
BERLIN_MATERIEL_INFO_202407052,PC portable,EliteBook 10xx,0.223
BERLIN_MATERIEL_INFO_202407053,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
BERLIN_MATERIEL_INFO_202407054,clavier,modèle par défaut,0.024
BERLIN_MATERIEL_INFO_202407055,PC portable,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202407050,Vidéo projecteur,Pour salle,0.15
Paris_MATERIEL_INFO_202407051,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202407052, ,Wyse thin client,0.069
Paris_MATERIEL_INFO_202407053,PC fixe tout-en-un, ,0.352
Paris_MATERIEL_INFO_202407054, ,iMac 21pouces,0.29
Paris_MATERIEL_INFO_202407055,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202407056,PC fixe sans ecran,PC Fixe (moy),0.3
LONDON_MATERIEL_INFO_202407050,PC portable,Latitude 5xxx,0.3
LONDON_MATERIEL_INFO_202407051,PC fixe sans ecran,Precision tower 7xxx,0.555
LONDON_MATERIEL_INFO_202407052,PC fixe tout-en-un,modèle par défaut,0.352
LONDON_MATERIEL_INFO_202407053,PC fixe sans ecran,PC Fixe (moy),0.3
LONDON_MATERIEL_INFO_202407054,PC portable,MacBook pro 15/16pouces,0.33
LONDON_MATERIEL_INFO_202407055, ,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_202407056,PC portable,Latitude 3xxx,0.22
LA_MATERIEL_INFO_202407050,imprimante,modèle par défaut,0.5
LA_MATERIEL_INFO_202407052,PC portable,MacBook pro 15/16pouces,0.33
NewYork_MATERIEL_INFO_202407050,PC portable, ,0.26
NewYork_MATERIEL_INFO_202407051,PC portable,Latitude 3xxx,0.22
NewYork_MATERIEL_INFO_202407052,PC fixe sans ecran,Wyse thin client,0.069
NewYork_MATERIEL_INFO_202407053,PC fixe sans ecran,Precision tower 5xxx,0.44
NewYork_MATERIEL_INFO_202407054,Smartphone,modèle par défaut,0.063
NewYork_MATERIEL_INFO_202407055,PC fixe sans ecran,Station de travail (moy),0.6
NewYork_MATERIEL_INFO_202407056,PC portable,Moyenne 14/15pouces,0.294
NewYork_MATERIEL_INFO_202407057,Vidéo projecteur,Pour salle,0.15
NewYork_MATERIEL_INFO_202407058,imprimante,Laser A3 (>100kg),1.8
NewYork_MATERIEL_INFO_202407059,PC fixe sans ecran,Optiplex small,0.24
NewYork_MATERIEL_INFO_2024070510,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_2024070511,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_2024070512,PC portable,Moyenne 17pouces,0.365
NewYork_MATERIEL_INFO_2024070513,PC portable,OMEN ,0.29
Shanghai_MATERIEL_INFO_202407050, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202407051,PC fixe tout-en-un,iMac 27pouces retina,0.45
Shanghai_MATERIEL_INFO_202407052,PC portable,Latitude 5xxx,0.3
Shanghai_MATERIEL_INFO_202407053, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202407054,Tablette,modèle par défaut,0.15
Shanghai_MATERIEL_INFO_202407055,clavier,modèle par défaut,0.024
BERLIN_MATERIEL_INFO_202407060,PC portable,ProBook ,0.226
Paris_MATERIEL_INFO_202407060,Tablette,modèle par défaut,0.15
Paris_MATERIEL_INFO_202407061,PC portable,Latitude 5xxx,0.3
Paris_MATERIEL_INFO_202407062,PC fixe sans ecran,Precision tower 3xxx,0.285
LONDON_MATERIEL_INFO_202407060,PC portable, ,0.26
LA_MATERIEL_INFO_202407060,Vidéo projecteur,modèle par défaut,0.094
LA_MATERIEL_INFO_202407061,PC fixe sans ecran,Optiplex small,0.24
